-,-,-,-,-,-
0.000083,-0.000554,0.000002,0.007462,-0.000077,-0.007462
0.000478,-0.003191,0.000012,0.043252,-0.000329,-0.042672
0.001313,-0.008839,0.000029,0.120887,-0.000527,-0.117121
0.002410,-0.016370,0.000049,0.226467,-0.000057,-0.214571
0.003460,-0.023672,0.000071,0.331842,0.001630,-0.306808
0.004250,-0.029182,0.000098,0.414506,0.004917,-0.373649
0.004716,-0.032336,0.000140,0.463974,0.011001,-0.406808
0.004901,-0.033399,0.000208,0.479116,0.022235,-0.406764
0.004904,-0.033064,0.000308,0.462079,0.040093,-0.378778
0.004834,-0.032090,0.000423,0.416222,0.063445,-0.329595
0.004780,-0.031067,0.000534,0.349590,0.089098,-0.266841
0.004782,-0.030324,0.000631,0.276100,0.113407,-0.199945
0.004836,-0.029956,0.000708,0.209381,0.134003,-0.136731
0.004898,-0.029905,0.000756,0.156373,0.149753,-0.079843
0.004917,-0.030052,0.000769,0.117195,0.159058,-0.029515
0.004863,-0.030275,0.000758,0.088680,0.160133,0.012870
0.004751,-0.030490,0.000744,0.067272,0.153080,0.045106
0.004620,-0.030651,0.000738,0.048874,0.139893,0.066203
0.004498,-0.030751,0.000735,0.028088,0.123160,0.077454
0.004400,-0.030796,0.000717,0.000508,0.106072,0.081881
0.004334,-0.030793,0.000663,-0.033627,0.092547,0.082966
0.004309,-0.030753,0.000575,-0.068600,0.085851,0.083463
0.004330,-0.030704,0.000479,-0.096248,0.086935,0.084749
0.004384,-0.030673,0.000406,-0.109280,0.094821,0.086765
0.004452,-0.030691,0.000377,-0.104676,0.107876,0.088273
0.004500,-0.030776,0.000389,-0.087452,0.124070,0.087470
0.004488,-0.030904,0.000416,-0.069300,0.141292,0.082938
0.004394,-0.031018,0.000420,-0.061164,0.157820,0.074630
0.004238,-0.031070,0.000374,-0.066966,0.172624,0.064178
0.004079,-0.031049,0.000285,-0.084423,0.187012,0.054080
0.003982,-0.030977,0.000181,-0.110354,0.206611,0.047133
0.003994,-0.030881,0.000092,-0.144765,0.240537,0.047037
0.004128,-0.030783,0.000032,-0.191614,0.297534,0.058697
0.004353,-0.030690,-0.000003,-0.253836,0.379527,0.085365
0.004609,-0.030576,-0.000031,-0.327129,0.478067,0.125404
0.004821,-0.030405,-0.000082,-0.401273,0.582037,0.175728
0.004926,-0.030171,-0.000169,-0.463496,0.685185,0.235838
0.004913,-0.029920,-0.000270,-0.500235,0.781815,0.304490
0.004812,-0.029732,-0.000349,-0.503712,0.862960,0.375787
0.004643,-0.029660,-0.000391,-0.477027,0.919539,0.439912
0.004400,-0.029715,-0.000427,-0.427811,0.944320,0.484163
0.004074,-0.029899,-0.000515,-0.357753,0.930928,0.491868
0.003706,-0.030169,-0.000636,-0.261041,0.874329,0.447252
0.003426,-0.030431,-0.000680,-0.132947,0.774828,0.348372
0.003388,-0.030618,-0.000558,0.019352,0.644252,0.213830
0.003644,-0.030730,-0.000277,0.174607,0.506961,0.074706
0.004062,-0.030828,0.000102,0.308351,0.389949,-0.040590
0.004416,-0.030961,0.000511,0.403026,0.309591,-0.116668
0.004557,-0.031114,0.000887,0.447701,0.265652,-0.153064
0.004497,-0.031236,0.001180,0.437187,0.245887,-0.159150
0.004344,-0.031288,0.001362,0.376616,0.236630,-0.146301
0.004185,-0.031264,0.001436,0.283620,0.229338,-0.123437
0.004029,-0.031188,0.001418,0.179618,0.219287,-0.095061
0.003837,-0.031112,0.001319,0.079257,0.202044,-0.062172
0.003595,-0.031093,0.001138,-0.010349,0.172741,-0.027744
0.003330,-0.031158,0.000883,-0.085414,0.127827,0.000251
0.003087,-0.031282,0.000585,-0.142653,0.068283,0.013460
0.002900,-0.031407,0.000282,-0.178860,0.001194,0.009260
0.002801,-0.031474,0.000003,-0.191808,-0.064624,-0.009684
0.002824,-0.031459,-0.000224,-0.181845,-0.122496,-0.038947
0.002976,-0.031372,-0.000365,-0.154267,-0.166583,-0.072729
0.003213,-0.031240,-0.000408,-0.119143,-0.192515,-0.103999
0.003465,-0.031093,-0.000373,-0.087368,-0.200398,-0.126903
0.003678,-0.030950,-0.000294,-0.067061,-0.194463,-0.138265
0.003829,-0.030815,-0.000213,-0.062234,-0.180434,-0.137044
0.003922,-0.030690,-0.000157,-0.072403,-0.163681,-0.123801
0.003968,-0.030586,-0.000148,-0.093187,-0.147667,-0.100418
0.003968,-0.030527,-0.000194,-0.118097,-0.133351,-0.070144
0.003921,-0.030528,-0.000290,-0.140647,-0.120428,-0.038091
0.003830,-0.030590,-0.000425,-0.156030,-0.107844,-0.010174
0.003711,-0.030700,-0.000587,-0.161966,-0.093135,0.008884
0.003590,-0.030831,-0.000742,-0.158437,-0.073011,0.016500
0.003506,-0.030943,-0.000842,-0.146775,-0.045304,0.012841
0.003493,-0.030997,-0.000851,-0.129292,-0.011112,0.001068
0.003551,-0.030981,-0.000767,-0.109362,0.024517,-0.013670
0.003652,-0.030907,-0.000620,-0.090640,0.054409,-0.025890
0.003767,-0.030800,-0.000444,-0.076170,0.071867,-0.031188
0.003881,-0.030696,-0.000272,-0.068234,0.073084,-0.027218
0.003997,-0.030632,-0.000137,-0.067647,0.059405,-0.014461
0.004105,-0.030626,-0.000062,-0.072713,0.037084,0.003794
0.004184,-0.030671,-0.000055,-0.079148,0.013890,0.022943
0.004210,-0.030756,-0.000112,-0.081150,-0.004216,0.038096
0.004176,-0.030855,-0.000206,-0.073946,-0.014544,0.044330
0.004109,-0.030935,-0.000295,-0.057363,-0.017251,0.038991
0.004057,-0.030967,-0.000345,-0.036635,-0.013906,0.024423
0.004049,-0.030942,-0.000348,-0.018772,-0.006644,0.006831
0.004062,-0.030861,-0.000327,-0.008515,0.002240,-0.007495
0.004055,-0.030738,-0.000321,-0.005869,0.010448,-0.015408
0.004006,-0.030613,-0.000347,-0.005631,0.015787,-0.018287
0.003942,-0.030531,-0.000378,-0.001508,0.017441,-0.019949
0.003913,-0.030517,-0.000373,0.008483,0.016784,-0.022867
0.003940,-0.030561,-0.000318,0.021103,0.016005,-0.026684
0.004001,-0.030642,-0.000232,0.030052,0.016646,-0.028864
0.004054,-0.030733,-0.000153,0.028820,0.019053,-0.026525
0.004065,-0.030809,-0.000108,0.013968,0.021774,-0.019265
0.004031,-0.030857,-0.000098,-0.013754,0.022115,-0.009977
0.003986,-0.030869,-0.000107,-0.050502,0.018620,-0.002225
0.003966,-0.030846,-0.000129,-0.090500,0.012434,0.002452
0.003970,-0.030793,-0.000157,-0.128694,0.006009,0.005333
0.003967,-0.030712,-0.000202,-0.162495,0.001200,0.009579
0.003927,-0.030616,-0.000296,-0.189089,-0.001578,0.017380
0.003841,-0.030525,-0.000450,-0.204213,-0.002912,0.027779
0.003725,-0.030459,-0.000638,-0.204983,-0.003466,0.037608
0.003614,-0.030435,-0.000814,-0.190701,-0.003404,0.043539
0.003539,-0.030466,-0.000939,-0.162943,-0.002044,0.043696
0.003511,-0.030552,-0.000987,-0.127794,0.002133,0.038878
0.003531,-0.030681,-0.000949,-0.095373,0.010523,0.032364
0.003589,-0.030827,-0.000843,-0.074954,0.022968,0.027879
0.003662,-0.030958,-0.000711,-0.070184,0.037193,0.027473
0.003713,-0.031044,-0.000599,-0.079013,0.049608,0.031140
0.003721,-0.031072,-0.000532,-0.096645,0.056779,0.037332
0.003699,-0.031058,-0.000505,-0.117339,0.056736,0.043545
0.003689,-0.031031,-0.000495,-0.135899,0.049814,0.047405
0.003716,-0.031007,-0.000495,-0.149378,0.038592,0.047680
0.003775,-0.030988,-0.000505,-0.157286,0.026476,0.044707
0.003834,-0.030960,-0.000524,-0.160616,0.015496,0.039837
0.003857,-0.030900,-0.000556,-0.160792,0.004985,0.034277
0.003825,-0.030797,-0.000612,-0.159092,-0.007646,0.028770
0.003750,-0.030667,-0.000698,-0.156507,-0.024479,0.024028
0.003662,-0.030542,-0.000806,-0.153594,-0.045065,0.020651
0.003594,-0.030457,-0.000903,-0.150392,-0.066250,0.018707
0.003571,-0.030434,-0.000960,-0.146442,-0.083712,0.017769
0.003586,-0.030466,-0.000970,-0.140958,-0.094105,0.017131
0.003608,-0.030527,-0.000952,-0.133117,-0.096279,0.015880
0.003616,-0.030590,-0.000926,-0.122424,-0.091352,0.013207
0.003615,-0.030639,-0.000904,-0.109110,-0.082188,0.008914
0.003619,-0.030671,-0.000889,-0.093287,-0.072064,0.003245
0.003636,-0.030687,-0.000881,-0.073881,-0.062983,-0.003635
-,-,-,-,-,-
0.000070,-0.000552,-0.000016,0.001547,-0.000503,-0.000773
0.000398,-0.003183,-0.000090,0.009565,-0.002741,-0.004415
0.001094,-0.008832,-0.000240,0.028461,-0.007129,-0.012115
0.002011,-0.016383,-0.000428,0.056220,-0.012267,-0.022346
0.002883,-0.023727,-0.000597,0.085225,-0.016201,-0.032607
0.003527,-0.029290,-0.000706,0.106413,-0.017611,-0.040859
0.003887,-0.032497,-0.000745,0.111816,-0.015628,-0.044931
0.004016,-0.033605,-0.000729,0.096789,-0.009286,-0.042638
0.004009,-0.033300,-0.000692,0.062803,0.001770,-0.033566
0.003946,-0.032325,-0.000667,0.018593,0.015786,-0.020053
0.003880,-0.031266,-0.000667,-0.022849,0.028752,-0.005821
0.003831,-0.030469,-0.000685,-0.049386,0.035479,0.005689
0.003803,-0.030066,-0.000700,-0.054258,0.031354,0.011863
0.003787,-0.030028,-0.000688,-0.038948,0.015141,0.011488
0.003774,-0.030227,-0.000649,-0.011875,-0.009583,0.005526
0.003754,-0.030517,-0.000607,0.016695,-0.036729,-0.003426
0.003725,-0.030780,-0.000595,0.039367,-0.060428,-0.012929
0.003696,-0.030950,-0.000620,0.053390,-0.075471,-0.021806
0.003685,-0.031010,-0.000662,0.059583,-0.077829,-0.029451
0.003701,-0.030971,-0.000706,0.060239,-0.066676,-0.034817
0.003738,-0.030875,-0.000741,0.057888,-0.045694,-0.036797
0.003779,-0.030772,-0.000752,0.054699,-0.021146,-0.034901
0.003814,-0.030710,-0.000720,0.051467,0.001156,-0.029359
0.003839,-0.030712,-0.000637,0.046656,0.016970,-0.021047
0.003844,-0.030768,-0.000516,0.037335,0.023820,-0.011091
0.003815,-0.030842,-0.000389,0.022243,0.021515,-0.000623
0.003758,-0.030904,-0.000279,0.003705,0.012244,0.009148
0.003704,-0.030949,-0.000178,-0.013893,-0.000795,0.017388
0.003682,-0.030991,-0.000053,-0.026981,-0.014540,0.024404
