-,-,-,-,-,-
0.000120,-0.000491,-0.000090,0.007771,0.008931,0.000696
0.000708,-0.002813,-0.000557,0.052264,0.056355,0.005942
0.002047,-0.007738,-0.001682,0.138925,0.141698,0.023051
0.004024,-0.014217,-0.003411,0.186440,0.174703,0.056083
0.006268,-0.020444,-0.005299,0.109575,0.070652,0.103290
0.008401,-0.025182,-0.006526,-0.068500,-0.120728,0.170812
0.009939,-0.027942,-0.006154,-0.247308,-0.252192,0.245077
0.010200,-0.028751,-0.004073,-0.322767,-0.237495,0.245142
0.008700,-0.027972,-0.001404,-0.254970,-0.160088,0.099218
0.005677,-0.026196,0.000511,-0.091959,-0.134642,-0.163844
0.002051,-0.024177,0.001046,0.091450,-0.129333,-0.435569
-0.001029,-0.022703,0.000320,0.244227,-0.083961,-0.576883
-0.002669,-0.022382,-0.001136,0.348184,-0.021075,-0.516251
-0.002596,-0.023329,-0.002850,0.417014,0.033756,-0.313207
-0.001157,-0.025024,-0.004760,0.480518,0.040576,-0.080117
0.000985,-0.026674,-0.006675,0.558451,-0.056364,0.098846
0.003144,-0.027871,-0.007834,0.618323,-0.207132,0.176549
0.004789,-0.028947,-0.007854,0.561574,-0.283630,0.139287
0.005721,-0.030562,-0.007146,0.324631,-0.248931,0.020687
0.006195,-0.032822,-0.005960,-0.026724,-0.155791,-0.100100
0.006708,-0.035050,-0.004107,-0.353369,-0.022133,-0.146339
0.007572,-0.036574,-0.001849,-0.541236,0.149306,-0.096363
0.008691,-0.037348,-0.000188,-0.557218,0.296892,0.023106
0.009625,-0.037591,0.000266,-0.446015,0.335242,0.152426
0.009890,-0.037413,-0.000093,-0.253131,0.223858,0.187397
0.009355,-0.036915,-0.000559,-0.006535,-0.016525,0.052964
0.008302,-0.036214,-0.000672,0.237985,-0.293354,-0.181359
0.007141,-0.035393,-0.000305,0.420196,-0.459830,-0.332947
0.006171,-0.034543,0.000397,0.513921,-0.447920,-0.284918
0.005556,-0.033822,0.001178,0.517417,-0.314107,-0.087379
0.005367,-0.033422,0.001828,0.427913,-0.113926,0.133034
0.005583,-0.033432,0.002230,0.242744,0.118906,0.288670
0.006056,-0.033715,0.002348,-0.016992,0.315206,0.359041
0.006573,-0.033919,0.002230,-0.278124,0.399579,0.369752
0.006953,-0.033690,0.001915,-0.409185,0.341297,0.358032
0.007054,-0.032954,0.001316,-0.324250,0.171073,0.353736
0.006770,-0.031996,0.000285,-0.089006,-0.052326,0.351563
0.006112,-0.031224,-0.001108,0.144084,-0.288437,0.281798
0.005274,-0.030866,-0.002594,0.262447,-0.480032,0.088790
0.004601,-0.030927,-0.004040,0.240474,-0.518889,-0.167879
0.004417,-0.031213,-0.005387,0.128458,-0.357179,-0.353804
0.004822,-0.031345,-0.006352,0.019129,-0.087597,-0.367303
0.005676,-0.030993,-0.006694,-0.005067,0.155056,-0.202522
0.006755,-0.030159,-0.006650,0.087525,0.294721,0.062168
0.007810,-0.029102,-0.006661,0.244296,0.318024,0.330253
0.008549,-0.028107,-0.006826,0.335813,0.239110,0.544438
0.008704,-0.027341,-0.006875,0.273794,0.081369,0.664781
0.008117,-0.026823,-0.006470,0.087168,-0.114376,0.618141
0.006804,-0.026476,-0.005505,-0.145546,-0.293008,0.366508
0.004964,-0.026256,-0.004227,-0.365694,-0.407122,-0.014625
0.002758,-0.026180,-0.003073,-0.516083,-0.424492,-0.401792
0.000178,-0.026201,-0.002332,-0.507488,-0.322386,-0.682896
-0.002683,-0.026178,-0.002009,-0.295811,-0.130903,-0.764187
-0.005418,-0.026044,-0.002103,0.044451,0.022560,-0.655119
-0.007509,-0.025890,-0.002710,0.393316,0.011630,-0.496805
-0.008682,-0.025825,-0.003758,0.638403,-0.135200,-0.398310
-0.008987,-0.025855,-0.004923,0.671612,-0.245129,-0.333541
-0.008538,-0.025943,-0.005886,0.477005,-0.184308,-0.263472
-0.007304,-0.026097,-0.006477,0.185887,0.021002,-0.199293
-0.005282,-0.026363,-0.006601,-0.027671,0.256725,-0.106491
-0.002745,-0.026760,-0.006228,-0.065429,0.432087,0.068179
-0.000198,-0.027275,-0.005494,0.063408,0.515274,0.301971
0.001888,-0.027942,-0.004660,0.275292,0.521420,0.534461
0.003294,-0.028828,-0.003939,0.465407,0.486697,0.698882
0.004054,-0.029907,-0.003405,0.546194,0.446314,0.705012
0.004331,-0.031026,-0.003033,0.477292,0.421386,0.516992
0.004286,-0.031987,-0.002781,0.277212,0.415044,0.220157
0.004009,-0.032617,-0.002648,0.028497,0.412939,-0.045578
0.003521,-0.032818,-0.002679,-0.126911,0.385678,-0.174539
0.002812,-0.032609,-0.002950,-0.082115,0.297519,-0.137627
0.001984,-0.032157,-0.003561,0.119520,0.152915,0.020418
0.001385,-0.031714,-0.004618,0.307733,0.040255,0.222193
0.001306,-0.031435,-0.005992,0.348074,0.042082,0.405976
0.001586,-0.031229,-0.007138,0.261506,0.119727,0.520046
0.001716,-0.030905,-0.007463,0.151146,0.172828,0.487622
0.001280,-0.030495,-0.006865,0.068747,0.158713,0.275287
0.000227,-0.030263,-0.005794,-0.011755,0.111862,-0.035290
-0.001151,-0.030392,-0.004840,-0.135802,0.092568,-0.320586
-0.002449,-0.030833,-0.004360,-0.279602,0.139219,-0.506726
-0.003369,-0.031383,-0.004416,-0.324653,0.228986,-0.585739
-0.003810,-0.031781,-0.004867,-0.179771,0.265317,-0.598874
-0.003866,-0.031798,-0.005493,0.085169,0.177099,-0.576488
-0.003749,-0.031347,-0.006105,0.274904,0.008369,-0.482871
-0.003673,-0.030511,-0.006616,0.250263,-0.146271,-0.288317
-0.003731,-0.029509,-0.007016,0.041927,-0.228847,-0.049780
-0.003887,-0.028595,-0.007313,-0.211451,-0.230408,0.133394
-0.004022,-0.027985,-0.007509,-0.368950,-0.171206,0.185425
-0.003999,-0.027821,-0.007587,-0.350932,-0.079037,0.081494
-0.003740,-0.028137,-0.007532,-0.162116,0.023623,-0.148773
-0.003273,-0.028830,-0.007351,0.128531,0.121991,-0.404805
-0.002696,-0.029721,-0.007062,0.436126,0.210682,-0.524621
-0.002130,-0.030599,-0.006661,0.699310,0.293120,-0.413133
-0.001690,-0.031196,-0.006147,0.886643,0.372718,-0.128925
-0.001401,-0.031311,-0.005554,0.986161,0.446763,0.205943
-0.001168,-0.030973,-0.004955,1.000000,0.508289,0.506609
-0.000879,-0.030406,-0.004424,0.946552,0.550737,0.703812
-0.000477,-0.029894,-0.004014,0.844784,0.571400,0.707136
0.000006,-0.029660,-0.003746,0.710182,0.571959,0.492771
0.000394,-0.029777,-0.003593,0.560177,0.554968,0.166913
0.000456,-0.030162,-0.003491,0.420590,0.518703,-0.129921
0.000096,-0.030670,-0.003394,0.316702,0.459896,-0.319786
-0.000563,-0.031162,-0.003300,0.260778,0.382657,-0.394794
-0.001258,-0.031517,-0.003246,0.250562,0.299543,-0.388780
-0.001727,-0.031650,-0.003268,0.277966,0.229315,-0.347676
-0.001787,-0.031513,-0.003350,0.334873,0.198633,-0.306703
-0.001399,-0.031111,-0.003412,0.410870,0.231117,-0.280148
-0.000671,-0.030544,-0.003357,0.492126,0.294762,-0.264569
0.000256,-0.029995,-0.003116,0.570732,0.287844,-0.243946
0.001243,-0.029593,-0.002740,0.616651,0.160248,-0.197776
0.002011,-0.029323,-0.002381,0.540178,-0.013401,-0.116782
0.002186,-0.029106,-0.002175,0.278371,-0.131474,-0.010234
0.001616,-0.028907,-0.002210,-0.111255,-0.153314,0.101672
0.000488,-0.028738,-0.002531,-0.474515,-0.102225,0.197514
-0.000917,-0.028602,-0.003078,-0.629481,-0.049384,0.259704
-0.002426,-0.028472,-0.003700,-0.503710,-0.052379,0.276854
-0.003887,-0.028345,-0.004251,-0.211791,-0.084813,0.245355
-0.005029,-0.028274,-0.004659,0.059291,-0.105154,0.170490
-0.005572,-0.028315,-0.004914,0.185706,-0.141729,0.067568
-0.005430,-0.028461,-0.005038,0.143348,-0.202071,-0.039773
-0.004725,-0.028663,-0.005080,-0.026550,-0.199073,-0.127073
-0.003693,-0.028931,-0.005085,-0.262746,-0.068884,-0.178155
-0.002602,-0.029351,-0.005065,-0.500056,0.135415,-0.190893
-0.001657,-0.029965,-0.005040,-0.680860,0.321331,-0.175228
-0.000968,-0.030678,-0.005034,-0.777591,0.440421,-0.144204
-0.000575,-0.031333,-0.005065,-0.800382,0.492943,-0.108076
-0.000446,-0.031836,-0.005175,-0.780793,0.511985,-0.073854
-0.000498,-0.032145,-0.005401,-0.749191,0.508550,-0.046378
-0.000636,-0.032197,-0.005715,-0.720760,0.421136,-0.029538
-,-,-,-,-,-
-0.000013,-0.000546,-0.000120,-0.011406,-0.011947,-0.001160
-0.000062,-0.003138,-0.000688,-0.062411,-0.064988,-0.007416
-0.000131,-0.008677,-0.001880,-0.157791,-0.165049,-0.023666
-0.000163,-0.016052,-0.003396,-0.249748,-0.268789,-0.051761
-0.000144,-0.023234,-0.004741,-0.278546,-0.323289,-0.088330
-0.000158,-0.028742,-0.005635,-0.222928,-0.307812,-0.125329
-0.000341,-0.032024,-0.006072,-0.107031,-0.237912,-0.154039
-0.000763,-0.033283,-0.006193,0.023154,-0.148425,-0.169192
-0.001385,-0.033126,-0.006176,0.124819,-0.073288,-0.167976
-0.002056,-0.032218,-0.006200,0.174290,-0.029006,-0.147929
-0.002523,-0.031090,-0.006379,0.178231,-0.003428,-0.110333
-0.002570,-0.030101,-0.006702,0.173474,0.041112,-0.063904
-0.002174,-0.029458,-0.007050,0.203156,0.141306,-0.021238
-0.001494,-0.029231,-0.007290,0.287482,0.267932,0.007378
-0.000747,-0.029386,-0.007301,0.387821,0.303949,0.015080
-0.000122,-0.029821,-0.006962,0.390508,0.165431,-0.003054
0.000250,-0.030380,-0.006215,0.240782,-0.105448,-0.048574
0.000313,-0.030888,-0.005149,0.069775,-0.408496,-0.115925
0.000113,-0.031218,-0.003998,0.042643,-0.632700,-0.191732
-0.000224,-0.031292,-0.003025,0.172327,-0.653387,-0.260619
-0.000555,-0.031081,-0.002411,0.358057,-0.429102,-0.311769
-0.000763,-0.030628,-0.002211,0.498870,-0.067923,-0.341080
-0.000749,-0.030061,-0.002363,0.548494,0.271734,-0.350930
-0.000459,-0.029529,-0.002731,0.517044,0.490909,-0.347973
0.000066,-0.029142,-0.003149,0.444658,0.570793,-0.339654
0.000711,-0.028955,-0.003464,0.374908,0.546152,-0.331442
0.001344,-0.028981,-0.003567,0.337877,0.469387,-0.324731
0.001843,-0.029200,-0.003419,0.340107,0.384245,-0.317111
0.002115,-0.029579,-0.003076,0.366276,0.313590,-0.305835
0.002128,-0.030047,-0.002660,0.393639,0.261565,-0.290819
0.001916,-0.030505,-0.002301,0.406360,0.223292,-0.274602
0.001548,-0.030863,-0.002093,0.398400,0.190011,-0.260572
0.001097,-0.031068,-0.002081,0.369993,0.152230,-0.251620
0.000659,-0.031114,-0.002254,0.324518,0.107152,-0.248956
0.000338,-0.031039,-0.002548,0.264311,0.061779,-0.250028
0.000202,-0.030902,-0.002869,0.191012,0.027020,-0.249135
0.000259,-0.030743,-0.003125,0.111609,0.011117,-0.241921
0.000489,-0.030604,-0.003252,0.038995,0.019320,-0.227291
0.000867,-0.030544,-0.003211,-0.011976,0.054581,-0.206232
0.001296,-0.030618,-0.003004,-0.027434,0.113535,-0.182610
0.001594,-0.030833,-0.002696,-0.001198,0.183977,-0.163193
0.001604,-0.031141,-0.002392,0.059296,0.248065,-0.154545
0.001262,-0.031478,-0.002204,0.138015,0.286119,-0.162219
0.000592,-0.031788,-0.002223,0.216940,0.280095,-0.191770
-0.000259,-0.032025,-0.002476,0.275766,0.220955,-0.246487
