-,-,-,-,-,-
-0.000009,-0.000567,0.000060,-0.007965,-0.002281,-0.000580
-0.000051,-0.003272,0.000343,-0.045181,-0.012946,-0.003225
-0.000143,-0.009080,0.000938,-0.121908,-0.034973,-0.008469
-0.000262,-0.016854,0.001706,-0.215993,-0.062185,-0.014578
-0.000367,-0.024441,0.002415,-0.290775,-0.084437,-0.019320
-0.000430,-0.030219,0.002915,-0.321882,-0.095026,-0.021783
-0.000450,-0.033574,0.003164,-0.306522,-0.093127,-0.022284
-0.000440,-0.034741,0.003204,-0.255948,-0.082057,-0.021416
-0.000420,-0.034417,0.003118,-0.183661,-0.066138,-0.019247
-0.000407,-0.033383,0.002995,-0.101433,-0.048871,-0.015357
-0.000414,-0.032253,0.002898,-0.020110,-0.032530,-0.009598
-0.000442,-0.031387,0.002861,0.050302,-0.018261,-0.002688
-0.000484,-0.030903,0.002890,0.103023,-0.005548,0.003900
-0.000527,-0.030748,0.002976,0.136143,0.007662,0.008147
-0.000566,-0.030795,0.003096,0.150955,0.022896,0.007549
-0.000599,-0.030915,0.003223,0.150225,0.039050,0.000016
-0.000625,-0.031017,0.003336,0.138156,0.052706,-0.014330
-0.000643,-0.031057,0.003423,0.119999,0.060673,-0.032613
-0.000652,-0.031030,0.003480,0.099952,0.061525,-0.051078
-0.000654,-0.030953,0.003509,0.079736,0.055617,-0.066983
-0.000649,-0.030856,0.003511,0.059725,0.045231,-0.078681
-0.000647,-0.030767,0.003491,0.040642,0.034019,-0.085244
-0.000656,-0.030703,0.003452,0.024021,0.025355,-0.086683
-0.000681,-0.030671,0.003400,0.011544,0.020944,-0.084087
-0.000715,-0.030663,0.003344,0.004133,0.020738,-0.078906
-0.000756,-0.030671,0.003293,0.001458,0.023723,-0.072137
-0.000799,-0.030687,0.003255,0.002202,0.028576,-0.064200
-0.000843,-0.030705,0.003234,0.004846,0.033954,-0.055365
-0.000887,-0.030721,0.003229,0.008264,0.038701,-0.046240
-0.000930,-0.030731,0.003237,0.011976,0.041968,-0.037534
-0.000973,-0.030738,0.003250,0.015782,0.042979,-0.029813
-0.001016,-0.030747,0.003259,0.018886,0.040668,-0.023754
-0.001052,-0.030767,0.003256,0.019719,0.033914,-0.019763
-0.001087,-0.030784,0.003232,0.016948,0.022685,-0.017488
-0.001130,-0.030779,0.003182,0.010479,0.008760,-0.016597
-0.001173,-0.030746,0.003113,0.000902,-0.005428,-0.017578
-0.001192,-0.030702,0.003031,-0.011509,-0.018169,-0.020730
-0.001170,-0.030668,0.002944,-0.026451,-0.028149,-0.025103
-0.001106,-0.030658,0.002858,-0.042588,-0.033890,-0.029071
-0.001011,-0.030673,0.002778,-0.057346,-0.034535,-0.031258
-0.000904,-0.030703,0.002714,-0.067962,-0.030687,-0.031087
-0.000802,-0.030740,0.002671,-0.072439,-0.023858,-0.028839
-0.000711,-0.030771,0.002652,-0.069815,-0.015682,-0.025074
-0.000627,-0.030783,0.002648,-0.060689,-0.007950,-0.020092
-0.000542,-0.030767,0.002652,-0.047776,-0.002193,-0.013916
-0.000455,-0.030734,0.002657,-0.035153,0.001262,-0.006808
-0.000369,-0.030702,0.002657,-0.026291,0.003416,0.000361
-0.000282,-0.030691,0.002651,-0.022848,0.006461,0.006442
-0.000192,-0.030708,0.002645,-0.024843,0.013482,0.010489
-0.000106,-0.030753,0.002649,-0.031547,0.026973,0.012061
-0.000038,-0.030815,0.002667,-0.041964,0.046815,0.011424
0.000005,-0.030882,0.002700,-0.054506,0.069859,0.009414
0.000021,-0.030945,0.002743,-0.067439,0.092129,0.007028
0.000007,-0.031005,0.002797,-0.079538,0.111091,0.004990
-0.000034,-0.031075,0.002857,-0.089561,0.125766,0.003667
-0.000096,-0.031167,0.002919,-0.095716,0.136016,0.003279
-0.000166,-0.031279,0.002980,-0.096431,0.142200,0.003787
-0.000228,-0.031393,0.003038,-0.091572,0.145080,0.004619
